"sample_id","image_relpath","annotation_relpath","mask_relpath","split","class_id","class_name","num_boxes","released_width","released_height","annotation_format","notes"
"91343852333193268084857902154638448402074996312-0_20_42_2","Train_Data/images/train/91343852333193268084857902154638448402074996312-0_20_42_2.jpg","Train_Data/labels/train/91343852333193268084857902154638448402074996312-0_20_42_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193268084857902154638448402074996312-25_3_20_2","Train_Data/images/train/91343852333193268084857902154638448402074996312-25_3_20_2.jpg","Train_Data/labels/train/91343852333193268084857902154638448402074996312-25_3_20_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193268084857902154638448402074996312-25_36_8_1","Train_Data/images/train/91343852333193268084857902154638448402074996312-25_36_8_1.jpg","Train_Data/labels/train/91343852333193268084857902154638448402074996312-25_36_8_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193425937068191512070587228228907261-0_703_401_2","Train_Data/images/train/91343852333193425937068191512070587228228907261-0_703_401_2.jpg","Train_Data/labels/train/91343852333193425937068191512070587228228907261-0_703_401_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193425937068191512070587228228907261-0_761_394_0","Train_Data/images/train/91343852333193425937068191512070587228228907261-0_761_394_0.jpg","Train_Data/labels/train/91343852333193425937068191512070587228228907261-0_761_394_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193448170471297076014031603814104468-25_65_70_1","Train_Data/images/train/91343852333193448170471297076014031603814104468-25_65_70_1.jpg","Train_Data/labels/train/91343852333193448170471297076014031603814104468-25_65_70_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193448363589943204533387075872729151-25_143_67_0","Train_Data/images/train/91343852333193448363589943204533387075872729151-25_143_67_0.jpg","Train_Data/labels/train/91343852333193448363589943204533387075872729151-25_143_67_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193462614755675459318389149587313540-25_24_9_1","Train_Data/images/train/91343852333193462614755675459318389149587313540-25_24_9_1.jpg","Train_Data/labels/train/91343852333193462614755675459318389149587313540-25_24_9_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193462614755675459318389149587313540-25_6_8_2","Train_Data/images/train/91343852333193462614755675459318389149587313540-25_6_8_2.jpg","Train_Data/labels/train/91343852333193462614755675459318389149587313540-25_6_8_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193535182800778366826184895706024901-0_435_9_0","Train_Data/images/train/91343852333193535182800778366826184895706024901-0_435_9_0.jpg","Train_Data/labels/train/91343852333193535182800778366826184895706024901-0_435_9_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193725662158743131290140258241849282-25_39_0_0","Train_Data/images/train/91343852333193725662158743131290140258241849282-25_39_0_0.jpg","Train_Data/labels/train/91343852333193725662158743131290140258241849282-25_39_0_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193725662158743131290140258241849282-25_48_1_2","Train_Data/images/train/91343852333193725662158743131290140258241849282-25_48_1_2.jpg","Train_Data/labels/train/91343852333193725662158743131290140258241849282-25_48_1_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193725672062263445573183855481236313-25_38_0_1","Train_Data/images/train/91343852333193725672062263445573183855481236313-25_38_0_1.jpg","Train_Data/labels/train/91343852333193725672062263445573183855481236313-25_38_0_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193725672062263445573183855481236313-25_39_0_2","Train_Data/images/train/91343852333193725672062263445573183855481236313-25_39_0_2.jpg","Train_Data/labels/train/91343852333193725672062263445573183855481236313-25_39_0_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193725672062263445573183855481236313-25_53_0_0","Train_Data/images/train/91343852333193725672062263445573183855481236313-25_53_0_0.jpg","Train_Data/labels/train/91343852333193725672062263445573183855481236313-25_53_0_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193752624492798766874077498425873935-0_640_190_2","Train_Data/images/train/91343852333193752624492798766874077498425873935-0_640_190_2.jpg","Train_Data/labels/train/91343852333193752624492798766874077498425873935-0_640_190_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193752624492798766874077498425873935-0_656_216_0","Train_Data/images/train/91343852333193752624492798766874077498425873935-0_656_216_0.jpg","Train_Data/labels/train/91343852333193752624492798766874077498425873935-0_656_216_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193752624492798766874077498425873935-0_719_176_1","Train_Data/images/train/91343852333193752624492798766874077498425873935-0_719_176_1.jpg","Train_Data/labels/train/91343852333193752624492798766874077498425873935-0_719_176_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193866287195445791866448279955717530-0_44_35_1","Train_Data/images/train/91343852333193866287195445791866448279955717530-0_44_35_1.jpg","Train_Data/labels/train/91343852333193866287195445791866448279955717530-0_44_35_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193866287195445791866448279955717530-0_90_15_0","Train_Data/images/train/91343852333193866287195445791866448279955717530-0_90_15_0.jpg","Train_Data/labels/train/91343852333193866287195445791866448279955717530-0_90_15_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193866292147205949007970198358893672-0_31_23_2","Train_Data/images/train/91343852333193866292147205949007970198358893672-0_31_23_2.jpg","Train_Data/labels/train/91343852333193866292147205949007970198358893672-0_31_23_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193866292147205949007970198358893672-0_58_9_0","Train_Data/images/train/91343852333193866292147205949007970198358893672-0_58_9_0.jpg","Train_Data/labels/train/91343852333193866292147205949007970198358893672-0_58_9_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193921712246884676914200474115209678-0_55_407_2","Train_Data/images/train/91343852333193921712246884676914200474115209678-0_55_407_2.jpg","Train_Data/labels/train/91343852333193921712246884676914200474115209678-0_55_407_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193921712246884676914200474115209678-0_61_417_0","Train_Data/images/train/91343852333193921712246884676914200474115209678-0_61_417_0.jpg","Train_Data/labels/train/91343852333193921712246884676914200474115209678-0_61_417_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193921712246884676914200474115209678-0_67_406_1","Train_Data/images/train/91343852333193921712246884676914200474115209678-0_67_406_1.jpg","Train_Data/labels/train/91343852333193921712246884676914200474115209678-0_67_406_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193921845944408919735293085036033827-25_391_485_2","Train_Data/images/train/91343852333193921845944408919735293085036033827-25_391_485_2.jpg","Train_Data/labels/train/91343852333193921845944408919735293085036033827-25_391_485_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193921845944408919735293085036033827-25_392_449_1","Train_Data/images/train/91343852333193921845944408919735293085036033827-25_392_449_1.jpg","Train_Data/labels/train/91343852333193921845944408919735293085036033827-25_392_449_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333193921880606730019725946648448019051-0_203_0_2","Train_Data/images/train/91343852333193921880606730019725946648448019051-0_203_0_2.jpg","Train_Data/labels/train/91343852333193921880606730019725946648448019051-0_203_0_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193921880606730019725946648448019051-0_229_0_1","Train_Data/images/train/91343852333193921880606730019725946648448019051-0_229_0_1.jpg","Train_Data/labels/train/91343852333193921880606730019725946648448019051-0_229_0_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193921880606730019725946648448019051-0_300_0_0","Train_Data/images/train/91343852333193921880606730019725946648448019051-0_300_0_0.jpg","Train_Data/labels/train/91343852333193921880606730019725946648448019051-0_300_0_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193950472069877354869708957885146647-25_373_144_0","Train_Data/images/train/91343852333193950472069877354869708957885146647-25_373_144_0.jpg","Train_Data/labels/train/91343852333193950472069877354869708957885146647-25_373_144_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193950472069877354869708957885146647-25_404_127_1","Train_Data/images/train/91343852333193950472069877354869708957885146647-25_404_127_1.jpg","Train_Data/labels/train/91343852333193950472069877354869708957885146647-25_404_127_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333193950472069877354869708957885146647-25_439_144_2","Train_Data/images/train/91343852333193950472069877354869708957885146647-25_439_144_2.jpg","Train_Data/labels/train/91343852333193950472069877354869708957885146647-25_439_144_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194041931079979758784952955065084086-25_221_45_2","Train_Data/images/train/91343852333194041931079979758784952955065084086-25_221_45_2.jpg","Train_Data/labels/train/91343852333194041931079979758784952955065084086-25_221_45_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333194041931079979758784952955065084086-25_245_63_1","Train_Data/images/train/91343852333194041931079979758784952955065084086-25_245_63_1.jpg","Train_Data/labels/train/91343852333194041931079979758784952955065084086-25_245_63_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333194041931079979758784952955065084086-25_278_4_0","Train_Data/images/train/91343852333194041931079979758784952955065084086-25_278_4_0.jpg","Train_Data/labels/train/91343852333194041931079979758784952955065084086-25_278_4_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333194143823448733259886123468168056942-25_111_25_1","Train_Data/images/train/91343852333194143823448733259886123468168056942-25_111_25_1.jpg","Train_Data/labels/train/91343852333194143823448733259886123468168056942-25_111_25_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194143823448733259886123468168056942-25_120_24_2","Train_Data/images/train/91343852333194143823448733259886123468168056942-25_120_24_2.jpg","Train_Data/labels/train/91343852333194143823448733259886123468168056942-25_120_24_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194143823448733259886123468168056942-25_184_37_0","Train_Data/images/train/91343852333194143823448733259886123468168056942-25_184_37_0.jpg","Train_Data/labels/train/91343852333194143823448733259886123468168056942-25_184_37_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194178673936719221913453707838503159-0_239_74_0","Train_Data/images/train/91343852333194178673936719221913453707838503159-0_239_74_0.jpg","Train_Data/labels/train/91343852333194178673936719221913453707838503159-0_239_74_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194178673936719221913453707838503159-0_279_103_1","Train_Data/images/train/91343852333194178673936719221913453707838503159-0_279_103_1.jpg","Train_Data/labels/train/91343852333194178673936719221913453707838503159-0_279_103_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194198589916071245112792900601024243-25_200_506_2","Train_Data/images/train/91343852333194198589916071245112792900601024243-25_200_506_2.jpg","Train_Data/labels/train/91343852333194198589916071245112792900601024243-25_200_506_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333194247785653232446125838967071247698-0_257_170_3","Train_Data/images/train/91343852333194247785653232446125838967071247698-0_257_170_3.jpg","Train_Data/labels/train/91343852333194247785653232446125838967071247698-0_257_170_3.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194247785653232446125838967071247698-0_305_67_0","Train_Data/images/train/91343852333194247785653232446125838967071247698-0_305_67_0.jpg","Train_Data/labels/train/91343852333194247785653232446125838967071247698-0_305_67_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194678390716497474374027071329478729-25_17_0_0","Train_Data/images/train/91343852333194678390716497474374027071329478729-25_17_0_0.jpg","Train_Data/labels/train/91343852333194678390716497474374027071329478729-25_17_0_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194678390716497474374027071329478729-25_27_0_1","Train_Data/images/train/91343852333194678390716497474374027071329478729-25_27_0_1.jpg","Train_Data/labels/train/91343852333194678390716497474374027071329478729-25_27_0_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194678786857310045695769043534423293-25_127_44_1","Train_Data/images/train/91343852333194678786857310045695769043534423293-25_127_44_1.jpg","Train_Data/labels/train/91343852333194678786857310045695769043534423293-25_127_44_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333194704243856277910256912410587116052-0_138_0_2","Train_Data/images/train/91343852333194704243856277910256912410587116052-0_138_0_2.jpg","Train_Data/labels/train/91343852333194704243856277910256912410587116052-0_138_0_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194704243856277910256912410587116052-0_173_0_0","Train_Data/images/train/91343852333194704243856277910256912410587116052-0_173_0_0.jpg","Train_Data/labels/train/91343852333194704243856277910256912410587116052-0_173_0_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333194877595075859120650470257099947112-0_281_38_0","Train_Data/images/train/91343852333194877595075859120650470257099947112-0_281_38_0.jpg","Train_Data/labels/train/91343852333194877595075859120650470257099947112-0_281_38_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333194877595075859120650470257099947112-0_285_100_1","Train_Data/images/train/91343852333194877595075859120650470257099947112-0_285_100_1.jpg","Train_Data/labels/train/91343852333194877595075859120650470257099947112-0_285_100_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195629188087790530873354761019349954-25_183_17_3","Train_Data/images/train/91343852333195629188087790530873354761019349954-25_183_17_3.jpg","Train_Data/labels/train/91343852333195629188087790530873354761019349954-25_183_17_3.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333195629188087790530873354761019349954-25_227_4_0","Train_Data/images/train/91343852333195629188087790530873354761019349954-25_227_4_0.jpg","Train_Data/labels/train/91343852333195629188087790530873354761019349954-25_227_4_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333195629188087790530873354761019349954-25_231_47_1","Train_Data/images/train/91343852333195629188087790530873354761019349954-25_231_47_1.jpg","Train_Data/labels/train/91343852333195629188087790530873354761019349954-25_231_47_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333195629316833554616552925117462300684-25_485_418_2","Train_Data/images/train/91343852333195629316833554616552925117462300684-25_485_418_2.jpg","Train_Data/labels/train/91343852333195629316833554616552925117462300684-25_485_418_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195629316833554616552925117462300684-25_549_438_0","Train_Data/images/train/91343852333195629316833554616552925117462300684-25_549_438_0.jpg","Train_Data/labels/train/91343852333195629316833554616552925117462300684-25_549_438_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195629316833554616552925117462300684-25_614_443_1","Train_Data/images/train/91343852333195629316833554616552925117462300684-25_614_443_1.jpg","Train_Data/labels/train/91343852333195629316833554616552925117462300684-25_614_443_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195703791306318025050371850306407181-0_435_19_1","Train_Data/images/train/91343852333195703791306318025050371850306407181-0_435_19_1.jpg","Train_Data/labels/train/91343852333195703791306318025050371850306407181-0_435_19_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195703791306318025050371850306407181-0_458_47_2","Train_Data/images/train/91343852333195703791306318025050371850306407181-0_458_47_2.jpg","Train_Data/labels/train/91343852333195703791306318025050371850306407181-0_458_47_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195705128281560453261292909225481744-0_643_138_2","Train_Data/images/train/91343852333195705128281560453261292909225481744-0_643_138_2.jpg","Train_Data/labels/train/91343852333195705128281560453261292909225481744-0_643_138_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333195705128281560453261292909225481744-0_655_73_0","Train_Data/images/train/91343852333195705128281560453261292909225481744-0_655_73_0.jpg","Train_Data/labels/train/91343852333195705128281560453261292909225481744-0_655_73_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333195768015635556150582402387025439345-25_736_124_0","Train_Data/images/train/91343852333195768015635556150582402387025439345-25_736_124_0.jpg","Train_Data/labels/train/91343852333195768015635556150582402387025439345-25_736_124_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333195902431165021757195273806205145142-25_414_176_1","Train_Data/images/train/91343852333195902431165021757195273806205145142-25_414_176_1.jpg","Train_Data/labels/train/91343852333195902431165021757195273806205145142-25_414_176_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195902431165021757195273806205145142-25_429_244_0","Train_Data/images/train/91343852333195902431165021757195273806205145142-25_429_244_0.jpg","Train_Data/labels/train/91343852333195902431165021757195273806205145142-25_429_244_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195916672427233696210513178155297468-25_187_445_1","Train_Data/images/train/91343852333195916672427233696210513178155297468-25_187_445_1.jpg","Train_Data/labels/train/91343852333195916672427233696210513178155297468-25_187_445_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195956851009148742576715365411020856-0_19_11_1","Train_Data/images/train/91343852333195956851009148742576715365411020856-0_19_11_1.jpg","Train_Data/labels/train/91343852333195956851009148742576715365411020856-0_19_11_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195966972406909939846392937160346403-25_264_107_1","Train_Data/images/train/91343852333195966972406909939846392937160346403-25_264_107_1.jpg","Train_Data/labels/train/91343852333195966972406909939846392937160346403-25_264_107_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195966972406909939846392937160346403-25_265_92_2","Train_Data/images/train/91343852333195966972406909939846392937160346403-25_265_92_2.jpg","Train_Data/labels/train/91343852333195966972406909939846392937160346403-25_265_92_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195966977358670096987914897810095016-0_263_61_1","Train_Data/images/train/91343852333195966977358670096987914897810095016-0_263_61_1.jpg","Train_Data/labels/train/91343852333195966977358670096987914897810095016-0_263_61_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195966977358670096987914897810095016-25_168_100_2","Train_Data/images/train/91343852333195966977358670096987914897810095016-25_168_100_2.jpg","Train_Data/labels/train/91343852333195966977358670096987914897810095016-25_168_100_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195966977358670096987914897810095016-25_211_91_0","Train_Data/images/train/91343852333195966977358670096987914897810095016-25_211_91_0.jpg","Train_Data/labels/train/91343852333195966977358670096987914897810095016-25_211_91_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195966977358670096987914897810095016-25_237_103_1","Train_Data/images/train/91343852333195966977358670096987914897810095016-25_237_103_1.jpg","Train_Data/labels/train/91343852333195966977358670096987914897810095016-25_237_103_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195966982310430254129436817540574735-0_196_73_0","Train_Data/images/train/91343852333195966982310430254129436817540574735-0_196_73_0.jpg","Train_Data/labels/train/91343852333195966982310430254129436817540574735-0_196_73_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195966982310430254129436817540574735-0_221_74_1","Train_Data/images/train/91343852333195966982310430254129436817540574735-0_221_74_1.jpg","Train_Data/labels/train/91343852333195966982310430254129436817540574735-0_221_74_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333195966982310430254129436817540574735-0_231_77_2","Train_Data/images/train/91343852333195966982310430254129436817540574735-0_231_77_2.jpg","Train_Data/labels/train/91343852333195966982310430254129436817540574735-0_231_77_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333196104566966396431315945305976974204-0_392_109_0","Train_Data/images/train/91343852333196104566966396431315945305976974204-0_392_109_0.jpg","Train_Data/labels/train/91343852333196104566966396431315945305976974204-0_392_109_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196104566966396431315945305976974204-25_233_12_0","Train_Data/images/train/91343852333196104566966396431315945305976974204-25_233_12_0.jpg","Train_Data/labels/train/91343852333196104566966396431315945305976974204-25_233_12_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333196104566966396431315945305976974204-25_276_92_1","Train_Data/images/train/91343852333196104566966396431315945305976974204-25_276_92_1.jpg","Train_Data/labels/train/91343852333196104566966396431315945305976974204-25_276_92_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333196105289923379373978148836403840737-0_137_100_2","Train_Data/images/train/91343852333196105289923379373978148836403840737-0_137_100_2.jpg","Train_Data/labels/train/91343852333196105289923379373978148836403840737-0_137_100_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333196105289923379373978148836403840737-0_145_51_0","Train_Data/images/train/91343852333196105289923379373978148836403840737-0_145_51_0.jpg","Train_Data/labels/train/91343852333196105289923379373978148836403840737-0_145_51_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333196105289923379373978148836403840737-0_159_90_1","Train_Data/images/train/91343852333196105289923379373978148836403840737-0_159_90_1.jpg","Train_Data/labels/train/91343852333196105289923379373978148836403840737-0_159_90_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333196114416017348985801706720394002163-0_268_0_2","Train_Data/images/train/91343852333196114416017348985801706720394002163-0_268_0_2.jpg","Train_Data/labels/train/91343852333196114416017348985801706720394002163-0_268_0_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333196114416017348985801706720394002163-0_340_1_0","Train_Data/images/train/91343852333196114416017348985801706720394002163-0_340_1_0.jpg","Train_Data/labels/train/91343852333196114416017348985801706720394002163-0_340_1_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333196218685230977914815640559961702507-25_261_92_0","Train_Data/images/train/91343852333196218685230977914815640559961702507-25_261_92_0.jpg","Train_Data/labels/train/91343852333196218685230977914815640559961702507-25_261_92_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196699065387342528130344906548671180-25_104_21_2","Train_Data/images/train/91343852333196699065387342528130344906548671180-25_104_21_2.jpg","Train_Data/labels/train/91343852333196699065387342528130344906548671180-25_104_21_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196699065387342528130344906548671180-25_164_13_1","Train_Data/images/train/91343852333196699065387342528130344906548671180-25_164_13_1.jpg","Train_Data/labels/train/91343852333196699065387342528130344906548671180-25_164_13_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196699065387342528130344906548671180-25_86_37_3","Train_Data/images/train/91343852333196699065387342528130344906548671180-25_86_37_3.jpg","Train_Data/labels/train/91343852333196699065387342528130344906548671180-25_86_37_3.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196699065387342528130344906548671180-25_95_10_0","Train_Data/images/train/91343852333196699065387342528130344906548671180-25_95_10_0.jpg","Train_Data/labels/train/91343852333196699065387342528130344906548671180-25_95_10_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196700857924519413361281883839720967-0_157_12_0","Train_Data/images/train/91343852333196700857924519413361281883839720967-0_157_12_0.jpg","Train_Data/labels/train/91343852333196700857924519413361281883839720967-0_157_12_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196700857924519413361281883839720967-0_165_7_2","Train_Data/images/train/91343852333196700857924519413361281883839720967-0_165_7_2.jpg","Train_Data/labels/train/91343852333196700857924519413361281883839720967-0_165_7_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196700857924519413361281883839720967-0_178_11_3","Train_Data/images/train/91343852333196700857924519413361281883839720967-0_178_11_3.jpg","Train_Data/labels/train/91343852333196700857924519413361281883839720967-0_178_11_3.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196941706586802619894166287087186784-25_68_57_0","Train_Data/images/train/91343852333196941706586802619894166287087186784-25_68_57_0.jpg","Train_Data/labels/train/91343852333196941706586802619894166287087186784-25_68_57_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196941706586802619894166287087186784-25_81_61_1","Train_Data/images/train/91343852333196941706586802619894166287087186784-25_81_61_1.jpg","Train_Data/labels/train/91343852333196941706586802619894166287087186784-25_81_61_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196941711538562777035688228056308675-0_109_70_1","Train_Data/images/train/91343852333196941711538562777035688228056308675-0_109_70_1.jpg","Train_Data/labels/train/91343852333196941711538562777035688228056308675-0_109_70_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196941711538562777035688228056308675-0_9_98_0","Train_Data/images/train/91343852333196941711538562777035688228056308675-0_9_98_0.jpg","Train_Data/labels/train/91343852333196941711538562777035688228056308675-0_9_98_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196941711538562777035688228056308675-0_93_38_2","Train_Data/images/train/91343852333196941711538562777035688228056308675-0_93_38_2.jpg","Train_Data/labels/train/91343852333196941711538562777035688228056308675-0_93_38_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196941711538562777035688228056308675-25_25_62_1","Train_Data/images/train/91343852333196941711538562777035688228056308675-25_25_62_1.jpg","Train_Data/labels/train/91343852333196941711538562777035688228056308675-25_25_62_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196941711538562777035688228056308675-25_58_59_0","Train_Data/images/train/91343852333196941711538562777035688228056308675-25_58_59_0.jpg","Train_Data/labels/train/91343852333196941711538562777035688228056308675-25_58_59_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196941711538562777035688228056308675-25_76_37_3","Train_Data/images/train/91343852333196941711538562777035688228056308675-25_76_37_3.jpg","Train_Data/labels/train/91343852333196941711538562777035688228056308675-25_76_37_3.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196967534967782270070123655157153650-0_217_17_2","Train_Data/images/train/91343852333196967534967782270070123655157153650-0_217_17_2.jpg","Train_Data/labels/train/91343852333196967534967782270070123655157153650-0_217_17_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196967534967782270070123655157153650-0_254_33_1","Train_Data/images/train/91343852333196967534967782270070123655157153650-0_254_33_1.jpg","Train_Data/labels/train/91343852333196967534967782270070123655157153650-0_254_33_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196967534967782270070123655157153650-25_151_46_3","Train_Data/images/train/91343852333196967534967782270070123655157153650-25_151_46_3.jpg","Train_Data/labels/train/91343852333196967534967782270070123655157153650-25_151_46_3.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196967534967782270070123655157153650-25_170_25_2","Train_Data/images/train/91343852333196967534967782270070123655157153650-25_170_25_2.jpg","Train_Data/labels/train/91343852333196967534967782270070123655157153650-25_170_25_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196968708534939512610821704333009921-0_15_0_0","Train_Data/images/train/91343852333196968708534939512610821704333009921-0_15_0_0.jpg","Train_Data/labels/train/91343852333196968708534939512610821704333009921-0_15_0_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196968708534939512610821704333009921-0_6_1_2","Train_Data/images/train/91343852333196968708534939512610821704333009921-0_6_1_2.jpg","Train_Data/labels/train/91343852333196968708534939512610821704333009921-0_6_1_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333196997661476578319086498180477279835-25_171_1_0","Train_Data/images/train/91343852333196997661476578319086498180477279835-25_171_1_0.jpg","Train_Data/labels/train/91343852333196997661476578319086498180477279835-25_171_1_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333196997661476578319086498180477279835-25_238_0_1","Train_Data/images/train/91343852333196997661476578319086498180477279835-25_238_0_1.jpg","Train_Data/labels/train/91343852333196997661476578319086498180477279835-25_238_0_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
